Timestamp,Agent,Action,Status,Details
2026-02-12 10:58:33,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-12 10:58:33,telegram_server,Connecting to Telegram...,INFO,
2026-02-12 10:58:33,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-12 10:58:35,task_queue,Registered task handler: invoice_job,INFO,
2026-02-12 10:58:35,task_queue,Task queue worker started,INFO,
2026-02-12 10:58:35,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-12 10:58:35,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-12 10:58:35,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-12 10:58:35,proactive_engine,Proactive engine started,INFO,
2026-02-12 10:58:35,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-12 10:58:35,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-12 10:58:35,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-12 10:58:35,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-12 10:58:35,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-12 10:58:35,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-12 10:58:56,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-12 10:59:07,memory_core,Memory vault initialized,INFO,
2026-02-12 10:59:07,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-12 10:59:07,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-12 10:59:07,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-12 10:59:07,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-12 10:59:07,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-12 10:59:07,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-12 10:59:07,task_queue,Task queue worker started,INFO,
2026-02-12 10:59:07,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-12 11:08:42,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-12 11:38:42,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-12 11:43:59,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-12 12:26:46,telegram_server,Telegram server starting up,INFO,
2026-02-12 12:27:29,memory_core,Memory vault initialized,INFO,
2026-02-12 12:27:29,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-12 12:27:29,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-12 12:27:29,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-12 12:27:29,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-12 12:27:29,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-12 12:27:29,telegram_server,Connecting to Telegram...,INFO,
2026-02-12 12:27:29,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-12 12:27:31,task_queue,Registered task handler: invoice_job,INFO,
2026-02-12 12:27:31,task_queue,Task queue worker started,INFO,
2026-02-12 12:27:31,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-12 12:27:31,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-12 12:27:31,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-12 12:27:31,proactive_engine,Proactive engine started,INFO,
2026-02-12 12:27:31,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-12 12:27:31,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-12 12:27:31,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-12 12:27:31,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-12 12:27:31,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-12 12:27:31,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-12 12:31:40,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-12 12:31:50,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-12 12:32:02,memory_core,Memory vault initialized,INFO,
2026-02-12 12:32:02,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-12 12:32:02,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-12 12:32:02,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-12 12:32:02,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-12 12:32:02,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-12 12:32:02,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-12 12:32:02,task_queue,Task queue worker started,INFO,
2026-02-12 12:32:02,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-12 13:58:27,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-12 14:17:20,telegram_server,Processing: Hi VIctor ,INFO,
2026-02-12 14:17:21,Telegram User,Input Received,INFO,Text: Hi VIctor...
2026-02-12 14:17:50,Chief_of_Staff,Text Response Sent,INFO,
2026-02-12 14:18:07,telegram_server,Processing: Did you miss me ,INFO,
2026-02-12 14:18:08,Telegram User,Input Received,INFO,Text: Did you miss me...
2026-02-12 14:18:18,critic,"Critic: score=2.0 below threshold=6, issues=['Irrelevant response', 'Inappropriate context shift', '",INFO,
2026-02-12 14:18:18,telegram_server,"Critic revised response: score=2.0, issues=['Irrelevant response', 'Inappropriate context shift', 'H",INFO,
2026-02-12 14:18:18,Chief_of_Staff,Text Response Sent,INFO,
2026-02-12 14:20:53,telegram_server,Processing: What is happeming in DALA? ,INFO,
2026-02-12 14:20:53,Telegram User,Input Received,INFO,Text: What is happeming in DALA?...
2026-02-12 14:21:03,critic,"Critic: score=2.0 below threshold=6, issues=[""Hallucination: The response fabricates a second questi",INFO,
2026-02-12 14:21:03,telegram_server,"Critic revised response: score=2.0, issues=[""Hallucination: The response fabricates a second questio",INFO,
2026-02-12 14:21:04,Chief_of_Staff,Text Response Sent,INFO,
2026-02-12 14:21:11,telegram_server,Processing: WHat is happening in warehouse ,INFO,
2026-02-12 14:21:11,Telegram User,Input Received,INFO,Text: WHat is happening in warehouse...
2026-02-12 14:21:21,critic,"Critic: score=3.0 below threshold=6, issues=['Lack of relevant information', 'Inappropriate apology'",INFO,
2026-02-12 14:21:21,telegram_server,"Critic revised response: score=3.0, issues=['Lack of relevant information', 'Inappropriate apology',",INFO,
2026-02-12 14:21:21,Chief_of_Staff,Text Response Sent,INFO,
2026-02-12 14:45:09,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-12 15:20:30,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-12 15:31:45,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-12 16:42:42,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-12 17:05:30,telegram_server,Photo from Precious: Rename this invoice,INFO,
2026-02-12 17:05:31,Telegram User,Photo Received,INFO,Caption: Rename this invoice
2026-02-12 17:05:31,telegram_server,Processing: Rename this invoice (with image),INFO,
2026-02-12 17:05:31,Telegram User,Input Received,INFO,Text: Rename this invoice...
2026-02-12 17:05:41,memory_core,Memory inserted: agent_status_1770912341741,INFO,
2026-02-12 17:05:41,Chief_of_Staff,Text Response Sent,INFO,
2026-02-12 17:14:01,telegram_server,Processing: Process this batch and rename invoices. Return output zip ,INFO,
2026-02-12 17:14:01,telegram_server,"Typing indicator failed: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection",WARNING,
2026-02-12 17:14:01,Telegram User,Input Received,INFO,Text: Process this batch and rename invoices. Return out...
2026-02-12 17:14:11,memory_core,Memory inserted: agent_status_1770912851485,INFO,
2026-02-12 17:14:12,Chief_of_Staff,Text Response Sent,INFO,
2026-02-12 17:14:12,telegram_server,Document from Precious: Pod.zip,INFO,
2026-02-12 17:14:30,telegram_server,Processing: No ,INFO,
2026-02-12 17:14:31,Telegram User,Input Received,INFO,Text: No...
2026-02-12 17:14:39,Chief_of_Staff,Text Response Sent,INFO,
2026-02-12 17:23:04,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-12 17:33:30,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [WinError 10054] An existing connection ,WARNING,
2026-02-12 17:38:54,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error _ssl.c:1059: The handshake operation tim,WARNING,
2026-02-12 17:47:26,telegram_server,Document from CeeJay: Test 2.zip,INFO,
2026-02-12 17:47:27,Telegram User,Document Received,INFO,File: Test 2.zip
2026-02-12 17:47:29,task_queue,Enqueued task a1af37c72b54455d type=invoice_job,INFO,
2026-02-12 17:47:30,task_queue,"No handler for task type 'invoice_job', failing task a1af37c72b54455d",WARNING,
2026-02-12 17:47:30,invoice_pipeline,Invoice job started input=C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\workspace\Test 2.z,INFO,
2026-02-12 17:48:15,telegram_server,Processing: Waititng ,INFO,
2026-02-12 17:48:15,Telegram User,Input Received,INFO,Text: Waititng...
2026-02-12 17:48:25,Chief_of_Staff,Text Response Sent,INFO,
2026-02-12 17:48:58,invoice_pipeline,Invoice job complete: ok=11 review=0 skipped=0 failed=0,INFO,
2026-02-12 17:48:58,task_queue,Task a1af37c72b54455d completed,INFO,
2026-02-12 18:09:10,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-12 18:14:31,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=2,INFO,
2026-02-12 19:34:25,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-12 19:41:58,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF ,WARNING,
2026-02-12 19:42:06,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=2,INFO,
2026-02-12 19:47:14,tools,Email sent: Critical Victor-OS Alert,INFO,
2026-02-12 19:47:14,proactive_engine,"Proactive alert sent for user=ceejay via channels=['telegram', 'email']",INFO,
2026-02-12 19:52:23,telegram_server,"Notification push failed: ('Connection aborted.', ConnectionResetError(10054, 'An existing connectio",ERROR,
2026-02-12 19:52:26,tools,Email sent: Critical Victor-OS Alert,INFO,
2026-02-12 19:52:26,proactive_engine,"Proactive alert sent for user=ceejay via channels=['telegram', 'email']",INFO,
2026-02-12 19:57:45,tools,Email sent: Critical Victor-OS Alert,INFO,
2026-02-12 19:57:46,proactive_engine,"Proactive alert sent for user=ceejay via channels=['telegram', 'email']",INFO,
2026-02-12 20:02:49,telegram_server,"Notification push failed: ('Connection aborted.', ConnectionResetError(10054, 'An existing connectio",ERROR,
2026-02-12 20:02:51,tools,Email sent: Critical Victor-OS Alert,INFO,
2026-02-12 20:02:51,proactive_engine,"Proactive alert sent for user=ceejay via channels=['telegram', 'email']",INFO,
2026-02-12 20:09:05,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error _ssl.c:1059: The handshake operation tim,WARNING,
2026-02-12 20:10:03,tools,Email sent: Critical Victor-OS Alert,INFO,
2026-02-12 20:10:04,proactive_engine,"Proactive alert sent for user=ceejay via channels=['telegram', 'email']",INFO,
2026-02-12 20:15:37,proactive_engine,Proactive check failed (market_watch_moves): [WinError 10053] An established connection was aborted ,WARNING,
2026-02-12 20:21:07,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF ,WARNING,
2026-02-12 20:26:32,proactive_engine,Proactive check failed (market_watch_moves): Remote end closed connection without response,WARNING,
2026-02-12 20:33:14,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF ,WARNING,
2026-02-12 21:04:33,telegram_server,Telegram server starting up,INFO,
2026-02-12 21:04:59,memory_core,Memory vault initialized,INFO,
2026-02-12 21:04:59,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-12 21:04:59,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-12 21:04:59,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-12 21:04:59,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-12 21:04:59,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-12 21:04:59,telegram_server,Connecting to Telegram...,INFO,
2026-02-12 21:05:00,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-12 21:05:01,task_queue,Registered task handler: invoice_job,INFO,
2026-02-12 21:05:01,task_queue,Task queue worker started,INFO,
2026-02-12 21:05:01,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-12 21:05:01,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-12 21:05:01,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-12 21:05:01,proactive_engine,Proactive engine started,INFO,
2026-02-12 21:05:01,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-12 21:05:01,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-12 21:05:01,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-12 21:05:01,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-12 21:05:01,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-12 21:05:01,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-12 21:07:08,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-12 21:07:33,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-12 21:07:42,memory_core,Memory vault initialized,INFO,
2026-02-12 21:07:42,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-12 21:07:42,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-12 21:07:42,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-12 21:07:42,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-12 21:07:42,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-12 21:07:42,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-12 21:07:42,task_queue,Task queue worker started,INFO,
2026-02-12 21:07:42,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-13 04:51:05,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-13 09:03:21,telegram_server,Telegram server starting up,INFO,
2026-02-13 09:03:54,memory_core,Memory vault initialized,INFO,
2026-02-13 09:03:54,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-13 09:03:54,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-13 09:03:54,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-13 09:03:54,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-13 09:03:54,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-13 09:03:54,telegram_server,Connecting to Telegram...,INFO,
2026-02-13 09:03:55,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-13 09:03:56,task_queue,Registered task handler: invoice_job,INFO,
2026-02-13 09:03:56,task_queue,Task queue worker started,INFO,
2026-02-13 09:03:56,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-13 09:03:56,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-13 09:03:56,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-13 09:03:56,proactive_engine,Proactive engine started,INFO,
2026-02-13 09:03:56,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-13 09:03:56,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-13 09:03:56,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-13 09:03:56,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-13 09:03:56,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-13 09:03:56,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-13 09:04:51,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-13 09:05:40,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-13 09:05:54,memory_core,Memory vault initialized,INFO,
2026-02-13 09:05:54,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-13 09:05:54,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-13 09:05:54,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-13 09:05:54,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-13 09:05:54,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-13 09:05:54,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-13 09:05:54,task_queue,Task queue worker started,INFO,
2026-02-13 09:05:54,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-13 10:12:30,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-13 10:17:33,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=2,INFO,
2026-02-13 10:47:56,proactive_engine,Proactive check failed (market_watch_moves): The read operation timed out,WARNING,
2026-02-13 13:56:51,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-13 19:37:43,tools,Email sent: Critical Victor-OS Alert,INFO,
2026-02-13 19:37:43,proactive_engine,"Proactive alert sent for user=ceejay via channels=['telegram', 'email']",INFO,
2026-02-13 22:50:51,telegram_server,Telegram server starting up,INFO,
2026-02-13 22:51:24,memory_core,Memory vault initialized,INFO,
2026-02-13 22:51:24,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-13 22:51:24,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-13 22:51:24,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-13 22:51:24,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-13 22:51:24,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-13 22:51:24,telegram_server,Connecting to Telegram...,INFO,
2026-02-13 22:51:24,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-13 22:51:25,task_queue,Registered task handler: invoice_job,INFO,
2026-02-13 22:51:25,task_queue,Task queue worker started,INFO,
2026-02-13 22:51:25,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-13 22:51:25,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-13 22:51:25,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-13 22:51:25,proactive_engine,Proactive engine started,INFO,
2026-02-13 22:51:25,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-13 22:51:26,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-13 22:51:26,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-13 22:51:26,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-13 22:51:26,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-13 22:51:26,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-13 22:51:45,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-13 22:51:54,memory_core,Memory vault initialized,INFO,
2026-02-13 22:51:54,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-13 22:51:54,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-13 22:51:54,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-13 22:51:54,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-13 22:51:54,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-13 22:51:54,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-13 22:51:54,task_queue,Task queue worker started,INFO,
2026-02-13 22:51:54,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-13 23:07:20,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-13 23:14:42,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-13 23:26:38,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-14 01:15:42,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-14 09:00:08,workflow_engine,Scheduled workflow 'ops_daily_brief' starting,INFO,
2026-02-14 09:00:08,workflow_engine,Starting workflow 'ops_daily_brief' run=6c6cedbfbfde,INFO,
2026-02-14 09:00:08,task_queue,Enqueued task b37055259bb94152 type=daily_briefing,INFO,
2026-02-14 09:00:08,daily_briefing,Queued daily briefing task b37055259bb94152,INFO,
2026-02-14 09:00:13,task_queue,"No handler for task type 'daily_briefing', failing task b37055259bb94152",WARNING,
2026-02-14 09:00:13,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-14 09:00:13,workflow_engine,Starting workflow 'ops_daily_brief' run=76cb7fb2b6e5,INFO,
2026-02-14 09:00:18,workflow_engine,Workflow 'ops_daily_brief' run=6c6cedbfbfde finished: completed,INFO,
2026-02-14 09:00:21,workflow_engine,Workflow 'ops_daily_brief' run=76cb7fb2b6e5 finished: completed,INFO,
2026-02-14 09:00:22,daily_briefing,Daily briefing delivered via workflow=ops_daily_brief,INFO,
2026-02-14 09:00:22,task_queue,Task b37055259bb94152 completed,INFO,
2026-02-14 11:39:58,telegram_server,Processing: Hi Victor ,INFO,
2026-02-14 11:40:01,Telegram User,Input Received,INFO,Text: Hi Victor...
2026-02-14 11:40:27,Chief_of_Staff,Text Response Sent,INFO,
2026-02-14 11:41:05,telegram_server,Processing: What is Omega protocol ,INFO,
2026-02-14 11:41:07,Telegram User,Input Received,INFO,Text: What is Omega protocol...
2026-02-14 11:41:20,Chief_of_Staff,Text Response Sent,INFO,
2026-02-14 11:57:04,telegram_server,"Processing: How do I do this in  codex - 

That screen is the wrong setting.  
Terminal > In... ",INFO,
2026-02-14 11:57:05,Telegram User,Input Received,INFO,"Text: How do I do this in  codex - 

That screen is the ..."
2026-02-14 11:57:18,critic,"Critic: score=1.0 below threshold=6, issues=['Hallucination - mixes information about Codex with unr",INFO,
2026-02-14 11:57:18,telegram_server,"Critic revised response: score=1.0, issues=['Hallucination - mixes information about Codex with unre",INFO,
2026-02-14 11:57:19,memory_core,Memory inserted: global_constraint_1771066639970,INFO,
2026-02-14 11:57:20,memory_core,Memory inserted: agent_status_1771066640412,INFO,
2026-02-14 11:57:20,Chief_of_Staff,Text Response Sent,INFO,
2026-02-14 13:14:49,task_queue,"No handler for task type 'generic_intent', failing task a6d8e86f7dc84ee0",WARNING,
2026-02-14 13:14:49,task_queue,"No handler for task type 'generic_intent', failing task dcdbfaa03182442a",WARNING,
2026-02-14 13:14:49,task_queue,"No handler for task type 'generic_intent', failing task 1d9aa35f20f24b5b",WARNING,
2026-02-14 13:14:49,task_queue,"No handler for task type 'generic_intent', failing task 94ab52872b024ca4",WARNING,
2026-02-14 13:14:49,task_queue,"No handler for task type 'generic_intent', failing task 6cad181a959540d6",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task 2d0a61d2459f4c78",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task 1f47318e573746f1",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task acb83c5a13f44b1a",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task e7e81e6f6d2e4ee1",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task ded1af7ad1e746bc",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task fd0418b99ebc44f4",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task 26e5d04d7224427b",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task f3f4e18397b341b4",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task 790b9deb747f4ea8",WARNING,
2026-02-14 13:14:54,task_queue,"No handler for task type 'generic_intent', failing task 7f5d1c61b95840a1",WARNING,
2026-02-14 13:15:19,task_queue,"No handler for task type 'generic_intent', failing task dd5b02ec11e64533",WARNING,
2026-02-14 13:15:19,task_queue,"No handler for task type 'generic_intent', failing task 65d1ab212d7846b0",WARNING,
2026-02-14 13:15:19,task_queue,"No handler for task type 'generic_intent', failing task 817f87c9454b426b",WARNING,
2026-02-14 13:15:19,task_queue,"No handler for task type 'generic_intent', failing task 06ba9262e1c44150",WARNING,
2026-02-14 13:15:19,task_queue,"No handler for task type 'generic_intent', failing task e6aaff4b61554a32",WARNING,
2026-02-14 13:15:19,task_queue,"No handler for task type 'generic_intent', failing task b5968d5148104a69",WARNING,
2026-02-14 13:15:19,task_queue,"No handler for task type 'generic_intent', failing task f410d40f2afb48f9",WARNING,
2026-02-14 13:15:19,task_queue,"No handler for task type 'generic_intent', failing task 10447b6132924241",WARNING,
2026-02-14 13:15:24,task_queue,"No handler for task type 'generic_intent', failing task d6ad88c590c54262",WARNING,
2026-02-14 13:15:24,task_queue,"No handler for task type 'generic_intent', failing task 7d3c401ac26f45a2",WARNING,
2026-02-14 13:15:24,task_queue,"No handler for task type 'generic_intent', failing task 683e4257fdfa4f1d",WARNING,
2026-02-14 13:15:24,task_queue,"No handler for task type 'generic_intent', failing task 186b43fc645a483e",WARNING,
2026-02-14 13:15:24,task_queue,"No handler for task type 'generic_intent', failing task e7bdf7d81d6b40d0",WARNING,
2026-02-14 13:15:24,task_queue,"No handler for task type 'generic_intent', failing task ff0efaac8cd744ea",WARNING,
2026-02-14 13:15:24,task_queue,"No handler for task type 'generic_intent', failing task 085b4bf8af88441e",WARNING,
2026-02-14 13:15:24,task_queue,"No handler for task type 'generic_intent', failing task 69783d022b0e4e74",WARNING,
2026-02-14 13:28:04,telegram_server,Document from CeeJay: Materials.zip,INFO,
2026-02-14 13:28:05,Telegram User,Document Received,INFO,File: Materials.zip
